CMS Code,Carrier,Plan Name,Year,Benefit,Value,Source,Verified By,Verified Date,Notes
H5253-217-001,UHC,UHC Dual Complete NC-Q2,2027,Key notes,"Transportation $0 INN, 12 one-way trips · Post-discharge meals 28 over 14 days",FL,,,
H5253-217-002,UHC,UHC Dual Complete NC-Q2,2027,Medical deductible,$0 - $283 combined in and out-of-network,FL,,,
H5253-217-002,UHC,UHC Dual Complete NC-Q2,2027,Max out-of-pocket,"$0 - $9,850",FL,,,
H5253-217-002,UHC,UHC Dual Complete NC-Q2,2027,PCP,$0 - 20% / $0 - 20%; referral required,FL,,,
H5253-217-002,UHC,UHC Dual Complete NC-Q2,2027,Inpatient hospital,"$0 - $1,870 per stay, unlimited days",FL,,,
H5253-217-002,UHC,UHC Dual Complete NC-Q2,2027,Outpatient surgery (ASC),$0 - 20% / $0 - 20%; $0 colonoscopies,FL,,,
H5253-217-002,UHC,UHC Dual Complete NC-Q2,2027,Emergency room,$0 - $115 / $0 - $40,FL,,,
H5253-217-002,UHC,UHC Dual Complete NC-Q2,2027,Ambulance (ground),$0 - 20% ground or air,FL,,,
H5253-217-002,UHC,UHC Dual Complete NC-Q2,2027,Lab services,$0,FL,,,
H5253-217-002,UHC,UHC Dual Complete NC-Q2,2027,Diagnostic radiology,$0 - 20%; $0 mammograms / $0 - 20%,FL,,,
H5253-217-002,UHC,UHC Dual Complete NC-Q2,2027,Rx deductible,$0 Tiers 1-2 · $700 Tiers 3-5; $0 with LIS,FL,,,
H5253-217-002,UHC,UHC Dual Complete NC-Q2,2027,Rx retail (30-day),$0 Tier 1 · other tiers vary by LIS level,FL,,,
H5253-217-002,UHC,UHC Dual Complete NC-Q2,2027,Rx mail (100-day),$0 Tier 1 · other tiers vary by LIS level,FL,,,
H5253-217-002,UHC,UHC Dual Complete NC-Q2,2027,Dental - allowance,"$1,500 toward covered services; $0 copay all covered services",FL,,,
H5253-217-002,UHC,UHC Dual Complete NC-Q2,2027,Vision - eyeglasses,$0 routine exam; $300/yr eyewear,FL,,,
H5253-217-002,UHC,UHC Dual Complete NC-Q2,2027,Hearing aids,"$2,200 for 2 hearing aids every 2 years (UHC Hearing)",FL,,,
H5253-217-002,UHC,UHC Dual Complete NC-Q2,2027,OTC allowance,$310/month OTC and wellness; healthy food and utilities for qualifying members,FL,,,
H5253-217-002,UHC,UHC Dual Complete NC-Q2,2027,Fitness,Not covered,FL,,,
H5253-217-002,UHC,UHC Dual Complete NC-Q2,2027,Key notes,"Transportation $0 INN, 12 one-way trips · Post-discharge meals 28 over 14 days",FL,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Premium,$56.90,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Benefit type,Actuarially Equivalent,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Number of tiers,5,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Insulin tiers,"3,4,5",CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 1 (preferred generic) — Long-term care,$8,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 1 (preferred generic) — Mail 90-day,$24,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 1 (preferred generic) — Mail 90-day (preferred),$6,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 1 (preferred generic) — Out of network,$8,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 1 (preferred generic) — Retail 30-day (standard),$8,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 1 (preferred generic) — Retail 90-day (standard),$24,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 2 (generic) — Long-term care,$10,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 2 (generic) — Mail 90-day,$30,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 2 (generic) — Mail 90-day (preferred),$24,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 2 (generic) — Out of network,$10,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 2 (generic) — Retail 30-day (standard),$10,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 2 (generic) — Retail 90-day (standard),$30,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 3 (preferred brand) — Long-term care,18%,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 3 (preferred brand) — Mail 90-day,18%,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 3 (preferred brand) — Mail 90-day (preferred),18%,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 3 (preferred brand) — Out of network,18%,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 3 (preferred brand) — Retail 30-day (standard),18%,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 3 (preferred brand) — Retail 90-day (standard),18%,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 4 (non-preferred) — Long-term care,37%,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 4 (non-preferred) — Mail 30-day,37%,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 4 (non-preferred) — Mail 30-day (preferred),34%,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 4 (non-preferred) — Out of network,37%,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 4 (non-preferred) — Retail 30-day (standard),37%,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 5 (specialty) — Long-term care,25%,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 5 (specialty) — Mail 30-day,25%,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 5 (specialty) — Mail 30-day (preferred),25%,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 5 (specialty) — Out of network,25%,CMS,,,
S5921-353-000,UHC,AARP Medicare Rx Saver from UHC (PDP),2026,Tier 5 (specialty) — Retail 30-day (standard),25%,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Premium,$119.80,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Benefit type,Enhanced Alternative,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Number of tiers,5,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Rx deductible,"$130 (tiers 1,2 exempt)",CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Insulin tiers,"3,4,5",CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 1 (preferred generic) — Long-term care,$13,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 1 (preferred generic) — Mail 90-day,$39,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 1 (preferred generic) — Mail 90-day (preferred),$0,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 1 (preferred generic) — Out of network,$13,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 1 (preferred generic) — Retail 30-day (standard),$13,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 1 (preferred generic) — Retail 90-day (standard),$39,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 2 (generic) — Long-term care,$18,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 2 (generic) — Mail 90-day,$54,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 2 (generic) — Mail 90-day (preferred),$0,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 2 (generic) — Out of network,$18,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 2 (generic) — Retail 30-day (standard),$18,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 2 (generic) — Retail 90-day (standard),$54,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 3 (preferred brand) — Long-term care,17%,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 3 (preferred brand) — Mail 90-day,17%,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 3 (preferred brand) — Mail 90-day (preferred),17%,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 3 (preferred brand) — Out of network,17%,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 3 (preferred brand) — Retail 30-day (standard),17%,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 3 (preferred brand) — Retail 90-day (standard),17%,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 4 (non-preferred) — Long-term care,38%,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 4 (non-preferred) — Mail 30-day,38%,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 4 (non-preferred) — Mail 30-day (preferred),33%,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 4 (non-preferred) — Out of network,38%,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 4 (non-preferred) — Retail 30-day (standard),38%,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 5 (specialty) — Long-term care,31%,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 5 (specialty) — Mail 30-day,31%,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 5 (specialty) — Mail 30-day (preferred),31%,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 5 (specialty) — Out of network,31%,CMS,,,
S5921-390-000,UHC,AARP Medicare Rx Preferred from UHC (PDP),2026,Tier 5 (specialty) — Retail 30-day (standard),31%,CMS,,,
